SRA_Run	Biosample	Laboratory	Date	Country	Download_path	LibraryStrategy	Platform
ERR4085661	SAMEA6808640		2020-04-12	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085661/ERR4085661.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085669	SAMEA6808646		2020-04-13	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085669/ERR4085669.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085670	SAMEA6808647		2020-04-13	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085670/ERR4085670.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085671	SAMEA6808648		2020-04-14	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4085/ERR4085671/ERR4085671.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085677	SAMEA6808652		2020-04-14	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085677/ERR4085677.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085678	SAMEA6808653		2020-04-14	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085678/ERR4085678.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085681	SAMEA6808656		2020-04-14	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085681/ERR4085681.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085682	SAMEA6808657		2020-04-15	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085682/ERR4085682.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085685	SAMEA6808660		2020-04-14	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085685/ERR4085685.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085687	SAMEA6808662		2020-04-14	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085687/ERR4085687.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085688	SAMEA6808663		2020-04-14	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085688/ERR4085688.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085689	SAMEA6808664		2020-04-14	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085689/ERR4085689.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085692	SAMEA6808667		2020-04-14	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085692/ERR4085692.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085694	SAMEA6808669		2020-04-15	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085694/ERR4085694.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085703	SAMEA6808676		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085703/ERR4085703.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085705	SAMEA6808678		2020-04-15	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085705/ERR4085705.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085707	SAMEA6808680		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085707/ERR4085707.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085710	SAMEA6808682		2020-04-15	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085710/ERR4085710.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085714	SAMEA6808685		2020-04-15	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085714/ERR4085714.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085715	SAMEA6808686		2020-04-15	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085715/ERR4085715.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085720	SAMEA6808691		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085720/ERR4085720.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085725	SAMEA6808694		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085725/ERR4085725.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085728	SAMEA6808697		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085728/ERR4085728.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085729	SAMEA6808698		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085729/ERR4085729.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085730	SAMEA6808699		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085730/ERR4085730.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085731	SAMEA6808700		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085731/ERR4085731.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085734	SAMEA6808701		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085734/ERR4085734.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085736	SAMEA6808703		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085736/ERR4085736.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085737	SAMEA6808704		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085737/ERR4085737.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085738	SAMEA6808705		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085738/ERR4085738.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085743	SAMEA6808709		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085743/ERR4085743.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085745	SAMEA6808711		2020-04-16	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085745/ERR4085745.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085746	SAMEA6808712		2020-04-17	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085746/ERR4085746.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085748	SAMEA6808714		2020-04-17	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085748/ERR4085748.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085754	SAMEA6808716		2020-04-17	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085754/ERR4085754.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085757	SAMEA6808717		2020-04-17	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085757/ERR4085757.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085760	SAMEA6808718		2020-04-17	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085760/ERR4085760.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085766	SAMEA6808721		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085766/ERR4085766.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085769	SAMEA6808722		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085769/ERR4085769.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085770	SAMEA6808723		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085770/ERR4085770.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085771	SAMEA6808724		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085771/ERR4085771.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085772	SAMEA6808725		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085772/ERR4085772.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085773	SAMEA6808726		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085773/ERR4085773.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085774	SAMEA6808727		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085774/ERR4085774.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085775	SAMEA6808728		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085775/ERR4085775.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085777	SAMEA6808730		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085777/ERR4085777.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085779	SAMEA6808731		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085779/ERR4085779.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085781	SAMEA6808733		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085781/ERR4085781.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085783	SAMEA6808735		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085783/ERR4085783.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085784	SAMEA6808736		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085784/ERR4085784.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085785	SAMEA6808737		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085785/ERR4085785.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085786	SAMEA6808738		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085786/ERR4085786.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085787	SAMEA6808739		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085787/ERR4085787.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085788	SAMEA6808740		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085788/ERR4085788.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085789	SAMEA6808741		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085789/ERR4085789.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085790	SAMEA6808742		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085790/ERR4085790.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085791	SAMEA6808743		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085791/ERR4085791.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085792	SAMEA6808744		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085792/ERR4085792.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085793	SAMEA6808745		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085793/ERR4085793.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085794	SAMEA6808746		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085794/ERR4085794.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085795	SAMEA6808747		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085795/ERR4085795.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085797	SAMEA6808749		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085797/ERR4085797.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085798	SAMEA6808750		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085798/ERR4085798.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085799	SAMEA6808751		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085799/ERR4085799.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085800	SAMEA6808752		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085800/ERR4085800.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085802	SAMEA6808754		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085802/ERR4085802.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085803	SAMEA6808755		2020-04-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085803/ERR4085803.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085804	SAMEA6808756		2020-04-18	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085804/ERR4085804.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085900	SAMEA6808764		2020-04-02	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085900/ERR4085900.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085906	SAMEA6808770		2020-04-01	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085906/ERR4085906.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085907	SAMEA6808771		2020-04-01	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4085/ERR4085907/ERR4085907.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085913	SAMEA6808777		2020-04-01	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085913/ERR4085913.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085922	SAMEA6808786		2020-04-01	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085922/ERR4085922.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085923	SAMEA6808787		2020-04-02	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085923/ERR4085923.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085933	SAMEA6808797		2020-04-03	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085933/ERR4085933.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085934	SAMEA6808798		2020-04-03	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085934/ERR4085934.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085943	SAMEA6808806		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085943/ERR4085943.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085946	SAMEA6808809		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085946/ERR4085946.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085955	SAMEA6808818		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4085/ERR4085955/ERR4085955.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085959	SAMEA6808822		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085959/ERR4085959.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085973	SAMEA6808836		2020-04-05	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085973/ERR4085973.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085975	SAMEA6808838		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085975/ERR4085975.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085976	SAMEA6808839		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085976/ERR4085976.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085985	SAMEA6808848		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085985/ERR4085985.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085995	SAMEA6808857		2020-04-06	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085995/ERR4085995.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086011	SAMEA6808859		2020-03-02	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086011/ERR4086011.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086189	SAMEA6808861		2020-03-27	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086189/ERR4086189.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086190	SAMEA6808862		2020-03-27	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086190/ERR4086190.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086205	SAMEA6808877		2020-03-28	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086205/ERR4086205.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086209	SAMEA6808881		2020-03-29	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086209/ERR4086209.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086211	SAMEA6808883		2020-03-28	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086211/ERR4086211.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086216	SAMEA6808888		2020-03-29	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086216/ERR4086216.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086237	SAMEA6808907		2020-03-31	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086237/ERR4086237.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086247	SAMEA6808917		2020-03-30	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086247/ERR4086247.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086252	SAMEA6808923		2020-03-30	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086252/ERR4086252.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086264	SAMEA6808933		2020-04-01	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086264/ERR4086264.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086266	SAMEA6808935		2020-04-01	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086266/ERR4086266.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086268	SAMEA6808937		2020-04-01	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086268/ERR4086268.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086270	SAMEA6808939		2020-04-01	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086270/ERR4086270.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086284	SAMEA6808953		2020-04-02	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086284/ERR4086284.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086290	SAMEA6808958		2020-04-02	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086290/ERR4086290.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086310	SAMEA6808976		2020-04-03	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086310/ERR4086310.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086321	SAMEA6808986		2020-04-03	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086321/ERR4086321.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086333	SAMEA6809084		2020-04-03	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086333/ERR4086333.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086339	SAMEA6809089		2020-04-04	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086339/ERR4086339.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086343	SAMEA6809093		2020-04-04	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086343/ERR4086343.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086351	SAMEA6809100		2020-04-05	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086351/ERR4086351.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086367	SAMEA6809115		2020-04-05	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086367/ERR4086367.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086391	SAMEA6809139		2020-04-06	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086391/ERR4086391.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086392	SAMEA6809140		2020-04-07	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086392/ERR4086392.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086396	SAMEA6809143		2020-04-07	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086396/ERR4086396.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086400	SAMEA6809147		2020-04-08	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086400/ERR4086400.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086401	SAMEA6809148		2020-04-08	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086401/ERR4086401.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086402	SAMEA6809149		2020-03-18	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086402/ERR4086402.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086403	SAMEA6809150		2020-03-12	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086403/ERR4086403.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086410	SAMEA6809157		2020-03-21	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086410/ERR4086410.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086414	SAMEA6809160		2020-04-07	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086414/ERR4086414.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4086417	SAMEA6809163		2020-03-20	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4086/ERR4086417/ERR4086417.lite.1	AMPLICON	OXFORD_NANOPORE
